row_id,order_id,customer_id,product_id,sales,quantity,discount,profit,city,state,postal_code,customer_name,segment,region,product_name,category
6220,CA-2013-160220,JS-16030,TEC-PH-10001557,191.98,2,0.0,51.8346,Trenton,Michigan,48183,Joy Smith,Consumer,Central,Pyle PMP37LED,Technology
6221,CA-2013-160220,JS-16030,OFF-ST-10000617,20.86,7,0.0,1.4602,Trenton,Michigan,48183,Joy Smith,Consumer,Central,Woodgrain Magazine Files by Perma,Office Supplies
6222,US-2014-157224,JB-16000,OFF-LA-10000121,56.7,9,0.0,26.082,Los Angeles,California,90045,Joy Bell-,Consumer,Central,Avery 48,Office Supplies
6223,CA-2014-140627,DK-12985,FUR-FU-10000087,72.704,4,0.2,19.0848,Hendersonville,Tennessee,37075,Darren Koutras,Consumer,Central,Executive Impressions 14 Two-Color Numerals Wall Clock,Furniture
6224,CA-2014-140627,DK-12985,OFF-AR-10000422,12.264,7,0.2,1.0731,Hendersonville,Tennessee,37075,Darren Koutras,Consumer,Central,Pencil and Crayon Sharpener,Office Supplies
6225,CA-2014-140627,DK-12985,OFF-ST-10004123,218.352,3,0.2,-54.588,Hendersonville,Tennessee,37075,Darren Koutras,Consumer,Central,Safco Industrial Wire Shelving System,Office Supplies
6226,CA-2012-133445,JF-15490,FUR-BO-10003660,66.294,1,0.7,-103.8606,Portland,Oregon,97206,Jeremy Farry,Consumer,West,Bush Cubix Collection Bookcases/Fully Assembled,Furniture
6227,CA-2012-133445,JF-15490,FUR-CH-10000422,291.168,4,0.2,-14.5584,Portland,Oregon,97206,Jeremy Farry,Consumer,West,Global Highback Leather Tilter in Burgundy,Furniture
6228,CA-2011-148782,PO-18850,TEC-PH-10002923,88.776,3,0.2,7.7679,Irving,Texas,75061,Patrick O'Brill,Consumer,East,Logitech B530 USB Headset - headset - Full size/Binaural,Technology
6229,CA-2013-148208,BT-11530,TEC-PH-10004093,110.376,4,0.4,-20.2356,Cleveland,Ohio,44105,Bradley Talbott,Home Office,West,Panasonic Kx-TS550,Technology
6230,CA-2013-148208,BT-11530,TEC-AC-10000171,55.176,3,0.2,15.8631,Cleveland,Ohio,44105,Bradley Talbott,Home Office,West,Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc/25/Pack,Technology
6231,CA-2014-127656,NW-18400,OFF-AR-10001166,30.32,4,0.0,11.8248,Waterloo,Iowa,50701,Natalie Webber,Consumer,Central,Staples,Office Supplies
6232,US-2014-142188,JF-15415,FUR-CH-10003199,177.568,2,0.2,8.8784,Seattle,Washington,98105,Jennifer Ferguson,Consumer,East,Office Star - Contemporary Task Swivel Chair,Furniture
6233,US-2014-142188,JF-15415,OFF-PA-10002005,19.44,3,0.0,9.3312,Seattle,Washington,98105,Jennifer Ferguson,Consumer,East,Xerox 225,Office Supplies
6234,US-2014-142188,JF-15415,OFF-PA-10004101,71.28,11,0.0,34.2144,Seattle,Washington,98105,Jennifer Ferguson,Consumer,East,Xerox 1894,Office Supplies
6235,US-2014-142188,JF-15415,OFF-BI-10004600,1471.96,5,0.2,459.9875,Seattle,Washington,98105,Jennifer Ferguson,Consumer,East,Ibico Ibimaster 300 Manual Binding System,Office Supplies
6236,US-2014-142188,JF-15415,TEC-PH-10000127,79.96,5,0.2,-17.991,Seattle,Washington,98105,Jennifer Ferguson,Consumer,East,iOttie XL Car Mount,Technology
6237,CA-2013-144400,AC-10420,OFF-EN-10004386,57.576,3,0.2,21.591,Philadelphia,Pennsylvania,19120,Alyssa Crouse,Corporate,West,Recycled Interoffice Envelopes with String and Button Closure/10 x 13,Office Supplies
6238,US-2013-155180,TB-21280,OFF-BI-10004506,26.336,4,0.2,9.2176,New York City,New York,10009,Toby Braunhardt,Consumer,South,Wilson Jones data.warehouse D-Ring Binders with DublLock,Office Supplies
6239,CA-2012-134075,HA-14905,FUR-FU-10004597,166.5,3,0.0,21.645,San Jose,California,95123,Helen Abelman,Consumer,East,Eldon Cleatmat Chair Mats for Medium Pile Carpets,Furniture
6240,CA-2012-134075,HA-14905,OFF-ST-10001496,360.38,2,0.0,93.6988,San Jose,California,95123,Helen Abelman,Consumer,East,Standard Rollaway File with Lock,Office Supplies
6241,US-2013-131912,LH-17155,OFF-BI-10004236,11.744,1,0.2,3.8168,Los Angeles,California,90008,Logan Haushalter,Consumer,Central,XtraLife ClearVue Slant-D Ring Binder/White/3,Office Supplies
6242,CA-2014-141572,LO-17170,FUR-FU-10001185,247.44,8,0.0,101.4504,Concord,New Hampshire,3301,Lori Olson,Corporate,East,Advantus Employee of the Month Certificate Frame/11 x 13-1/2,Furniture
6243,CA-2011-134621,DP-13390,OFF-BI-10000977,18.24,2,0.7,-14.592,Columbia,Tennessee,38401,Dennis Pardue,Home Office,West,Ibico Plastic Spiral Binding Combs,Office Supplies
6244,CA-2013-165561,CR-12580,OFF-SU-10004782,25.35,3,0.0,7.605,Bellevue,Washington,98006,Clay Rozendal,Home Office,East,Elite 5 Scissors,Office Supplies
6245,CA-2012-112305,KB-16405,OFF-AR-10002067,119.04,6,0.0,30.9504,Seattle,Washington,98105,Katrina Bavinger,Home Office,West,Newell 334,Office Supplies
6246,CA-2012-112305,KB-16405,FUR-FU-10002364,22.14,3,0.0,6.4206,Seattle,Washington,98105,Katrina Bavinger,Home Office,West,Eldon Expressions Wood Desk Accessories/Oak,Furniture
6247,CA-2012-112305,KB-16405,TEC-AC-10002018,13.98,2,0.0,6.0114,Seattle,Washington,98105,Katrina Bavinger,Home Office,West,AmazonBasics 3-Button USB Wired Mouse,Technology
6248,CA-2014-121580,ML-17410,OFF-BI-10000632,43.41,1,0.0,19.9686,Columbus,Indiana,47201,Maris LaWare,Consumer,Central,Satellite Sectional Post Binders,Office Supplies
6249,CA-2014-121580,ML-17410,FUR-FU-10003981,6.24,3,0.0,2.6208,Columbus,Indiana,47201,Maris LaWare,Consumer,Central,Eldon Wave Desk Accessories,Furniture
6250,CA-2014-121580,ML-17410,OFF-AP-10001564,465.16,2,0.0,120.9416,Columbus,Indiana,47201,Maris LaWare,Consumer,Central,Hoover Commercial Lightweight Upright Vacuum with E-Z Empty Dirt Cup,Office Supplies
6251,CA-2014-121580,ML-17410,OFF-PA-10004082,7.98,1,0.0,3.99,Columbus,Indiana,47201,Maris LaWare,Consumer,Central,Adams Telephone Message Book w/Frequently-Called Numbers Space/400 Messages per Book,Office Supplies
6252,CA-2011-101147,MC-17575,OFF-AP-10004249,2.394,1,0.8,-6.3441,Chicago,Illinois,60623,Matt Collins,Consumer,South,Staples,Office Supplies
6253,CA-2011-165806,VM-21685,OFF-PA-10003441,58.32,9,0.0,27.9936,Marietta,Georgia,30062,Valerie Mitchum,Home Office,South,Xerox 226,Office Supplies
6254,CA-2011-165806,VM-21685,TEC-PH-10004922,200.97,3,0.0,50.2425,Marietta,Georgia,30062,Valerie Mitchum,Home Office,South,RCA Visys Integrated PBX 8-Line Router,Technology
6255,CA-2012-151624,VW-21775,FUR-FU-10001731,21.36,8,0.0,8.1168,Montgomery,Alabama,36116,Victoria Wilson,Corporate,Central,Acrylic Self-Standing Desk Frames,Furniture
6256,CA-2014-139444,GK-14620,OFF-LA-10000134,9.856,4,0.2,3.4496,Plano,Texas,75023,Grace Kelly,Corporate,Central,Avery 511,Office Supplies
6257,CA-2012-133977,AT-10435,OFF-BI-10003166,3.444,1,0.7,-2.5256,Tamarac,Florida,33319,Alyssa Tate,Home Office,East,GBC Plasticlear Binding Covers,Office Supplies
6258,CA-2014-141425,AR-10825,OFF-SU-10000646,384.592,2,0.2,-81.7258,Columbus,Ohio,43229,Anthony Rawles,Corporate,Central,Premier Automatic Letter Opener,Office Supplies
6259,CA-2012-133536,JH-15820,OFF-EN-10004459,22.92,3,0.0,11.2308,New York City,New York,10009,John Huston,Consumer,South,Security-Tint Envelopes,Office Supplies
6260,CA-2012-150441,RA-19285,OFF-BI-10003529,11.36,4,0.0,5.5664,Richmond,Indiana,47374,Ralph Arnett,Consumer,South,Avery Round Ring Poly Binders,Office Supplies
6261,CA-2012-162607,RO-19780,OFF-BI-10002949,14.592,3,0.2,4.9248,Seattle,Washington,98115,Rose O'Brian,Consumer,Central,Prestige Round Ring Binders,Office Supplies
6262,CA-2014-103506,LR-17035,OFF-LA-10001158,41.4,4,0.0,19.872,Long Beach,New York,11561,Lisa Ryan,Corporate,Central,Avery Address/Shipping Labels for Typewriters/4 x 2,Office Supplies
6263,CA-2013-132479,MK-17905,OFF-BI-10004584,442.372,7,0.8,-729.9138,Rockford,Illinois,61107,Michael Kennedy,Corporate,Central,GBC ProClick 150 Presentation Binding System,Office Supplies
6264,CA-2014-160724,YS-21880,OFF-BI-10004965,34.5,3,0.0,15.525,Columbus,Georgia,31907,Yana Sorensen,Corporate,East,Ibico Covers for Plastic or Wire Binding Elements,Office Supplies
6265,US-2013-115952,JH-15910,OFF-BI-10004654,28.85,5,0.0,14.425,Tulsa,Oklahoma,74133,Jonathan Howell,Consumer,Central,VariCap6 Expandable Binder,Office Supplies
6266,CA-2011-146731,AT-10735,OFF-PA-10000141,3.488,2,0.2,1.1772,Nashville,Tennessee,37211,Annie Thurman,Consumer,South,Ampad Evidence Wirebond Steno Books/6 x 9,Office Supplies
6267,CA-2011-146731,AT-10735,OFF-PA-10001019,143.856,9,0.2,48.5514,Nashville,Tennessee,37211,Annie Thurman,Consumer,South,Xerox 1884,Office Supplies
6268,CA-2012-115392,RM-19675,TEC-PH-10002496,311.98,2,0.0,93.594,Cambridge,Massachusetts,2138,Robert Marley,Home Office,East,Cisco SPA301,Technology
6269,CA-2012-115392,RM-19675,OFF-BI-10000829,22.45,5,0.0,10.327,Cambridge,Massachusetts,2138,Robert Marley,Home Office,East,Avery Non-Stick Binders,Office Supplies
6270,CA-2014-102379,BB-11545,TEC-PH-10001448,39.992,1,0.2,-7.9984,Oakland,California,94601,Brenda Bowman,Corporate,South,Anker Astro 15000mAh USB Portable Charger,Technology
6271,CA-2014-102379,BB-11545,FUR-CH-10004983,1159.056,9,0.2,43.4646,Oakland,California,94601,Brenda Bowman,Corporate,South,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,Furniture
6272,CA-2014-102379,BB-11545,OFF-AR-10004022,179.9,5,0.0,44.975,Oakland,California,94601,Brenda Bowman,Corporate,South,Panasonic KP-380BK Classic Electric Pencil Sharpener,Office Supplies
6273,CA-2014-149706,AS-10285,TEC-AC-10001284,116.312,7,0.2,23.2624,Palatine,Illinois,60067,Alejandro Savely,Corporate,West,Enermax Briskie RF Wireless Keyboard and Mouse Combo,Technology
6274,US-2013-139087,DK-13375,FUR-FU-10001847,12.42,3,0.0,4.4712,Seattle,Washington,98105,Dennis Kane,Consumer,West,Eldon Image Series Black Desk Accessories,Furniture
6275,US-2013-139087,DK-13375,TEC-AC-10004595,428.4,3,0.0,89.964,Seattle,Washington,98105,Dennis Kane,Consumer,West,First Data TMFD35 PIN Pad,Technology
6276,US-2013-139087,DK-13375,FUR-FU-10004164,24.75,5,0.0,10.89,Seattle,Washington,98105,Dennis Kane,Consumer,West,Eldon 300 Class Desk Accessories/Black,Furniture
6277,US-2013-139087,DK-13375,OFF-LA-10001074,87.71,7,0.0,41.2237,Seattle,Washington,98105,Dennis Kane,Consumer,West,Round Specialty Laser Printer Labels,Office Supplies
6278,US-2013-139087,DK-13375,OFF-ST-10000604,69.52,2,0.0,17.38,Seattle,Washington,98105,Dennis Kane,Consumer,West,Home/Office Personal File Carts,Office Supplies
6279,US-2013-139087,DK-13375,TEC-PH-10000148,20.784,2,0.2,-4.6764,Seattle,Washington,98105,Dennis Kane,Consumer,West,Cyber Acoustics AC-202b Speech Recognition Stereo Headset,Technology
6280,US-2013-139087,DK-13375,OFF-BI-10000042,12.816,3,0.2,4.1652,Seattle,Washington,98105,Dennis Kane,Consumer,West,Pressboard Data Binder/Crimson/12 X 8 1/2,Office Supplies
6281,CA-2014-152226,JH-15910,OFF-LA-10000443,5.904,2,0.2,1.9926,Cincinnati,Ohio,45231,Jonathan Howell,Consumer,Central,Avery 501,Office Supplies
6282,CA-2012-116484,JK-15205,FUR-FU-10002874,63.824,2,0.2,9.5736,Marion,Ohio,43302,Jamie Kunitz,Consumer,South,Ultra Commercial Grade Dual Valve Door Closer,Furniture
6283,CA-2012-116484,JK-15205,OFF-ST-10003994,141.552,3,0.2,-26.541,Marion,Ohio,43302,Jamie Kunitz,Consumer,South,Belkin 19 Center-Weighted Shelf/Gray,Office Supplies
6284,CA-2013-100944,EH-13765,OFF-EN-10001453,304.9,5,0.0,143.303,Los Angeles,California,90049,Edward Hooks,Corporate,West,Tyvek Interoffice Envelopes/9 1/2 x 12 1/2/100/Box,Office Supplies
6285,CA-2013-100944,EH-13765,FUR-CH-10000988,563.24,5,0.2,56.324,Los Angeles,California,90049,Edward Hooks,Corporate,West,Hon Olson Stacker Stools,Furniture
6286,CA-2013-125080,VW-21775,FUR-TA-10003238,661.176,2,0.4,-231.4116,Lakewood,Ohio,44107,Victoria Wilson,Corporate,Central,Chromcraft Bull-Nose Wood 48 x 96 Rectangular Conference Tables,Furniture
6287,CA-2013-121020,CG-12040,TEC-PH-10001061,239.976,3,0.2,17.9982,Lebanon,Tennessee,37087,Catherine Glotzbach,Home Office,East,Apple iPhone 5C,Technology
6288,CA-2011-100090,EB-13705,FUR-TA-10003715,502.488,3,0.2,-87.9354,San Francisco,California,94122,Ed Braxton,Corporate,Central,Hon 2111 Invitation Series Corner Table,Furniture
6289,CA-2011-100090,EB-13705,OFF-BI-10001597,196.704,6,0.2,68.8464,San Francisco,California,94122,Ed Braxton,Corporate,Central,Wilson Jones Ledger-Size/Piano-Hinge Binder/2/Blue,Office Supplies
6290,US-2012-139675,NF-18595,FUR-CH-10004063,915.136,4,0.2,102.9528,Chico,California,95928,Nicole Fjeld,Home Office,East,Global Deluxe High-Back Manager's Chair,Furniture
6291,US-2012-139675,NF-18595,FUR-FU-10001979,327.76,8,0.0,91.7728,Chico,California,95928,Nicole Fjeld,Home Office,East,Dana Halogen Swing-Arm Architect Lamp,Furniture
6292,CA-2014-143756,ME-17725,FUR-CH-10001854,701.96,2,0.0,168.4704,Salem,Virginia,24153,Max Engle,Consumer,West,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,Furniture
6293,CA-2012-151253,AZ-10750,TEC-PH-10002923,88.776,3,0.2,7.7679,Los Angeles,California,90008,Annie Zypern,Consumer,East,Logitech B530 USB Headset - headset - Full size/Binaural,Technology
6294,CA-2012-151253,AZ-10750,OFF-AR-10004691,64.14,3,0.0,16.6764,Los Angeles,California,90008,Annie Zypern,Consumer,East,Boston 1730 StandUp Electric Pencil Sharpener,Office Supplies
6295,CA-2011-141152,RF-19345,OFF-BI-10002931,33.552,1,0.2,12.582,New York City,New York,10024,Randy Ferguson,Corporate,South,Avery Trapezoid Extra Heavy Duty 4 Binders,Office Supplies
6296,CA-2011-141313,AJ-10780,OFF-AP-10002651,1737.18,6,0.0,503.7822,Beverly,Massachusetts,1915,Anthony Jacobs,Corporate,West,Hoover Upright Vacuum With Dirt Cup,Office Supplies
6297,CA-2011-141313,AJ-10780,OFF-ST-10000689,704.25,5,0.0,84.51,Beverly,Massachusetts,1915,Anthony Jacobs,Corporate,West,Fellowes Strictly Business Drawer File/Letter/Legal Size,Office Supplies
6298,CA-2011-141313,AJ-10780,OFF-PA-10003302,141.76,4,0.0,66.6272,Beverly,Massachusetts,1915,Anthony Jacobs,Corporate,West,Xerox 1906,Office Supplies
6299,CA-2011-169852,SF-20965,OFF-BI-10001460,36.36,3,0.2,12.2715,San Diego,California,92024,Sylvia Foulston,Corporate,West,Plastic Binding Combs,Office Supplies
6300,CA-2014-107314,MZ-17335,FUR-FU-10003489,25.83,3,0.0,9.5571,San Francisco,California,94109,Maria Zettner,Home Office,West,Contemporary Borderless Frame,Furniture
6301,US-2011-161305,SB-20170,OFF-BI-10002794,24.588,3,0.8,-38.1114,Chicago,Illinois,60623,Sarah Bern,Consumer,East,Avery Trapezoid Ring Binder/3 Capacity/Black/1040 sheets,Office Supplies
6302,US-2011-161305,SB-20170,OFF-EN-10000461,13.984,2,0.2,4.7196,Chicago,Illinois,60623,Sarah Bern,Consumer,East,#10- 4 1/8 x 9 1/2 Recycled Envelopes,Office Supplies
6303,CA-2014-166919,AH-10210,TEC-PH-10001305,195.96,5,0.2,19.596,Dallas,Texas,75220,Alan Hwang,Consumer,West,Panasonic KX TS208W Corded phone,Technology
6304,CA-2014-162712,NK-18490,OFF-PA-10000167,74.352,3,0.2,23.235,Corpus Christi,Texas,78415,Neil Knudson,Home Office,East,Xerox 1925,Office Supplies
6305,CA-2014-107552,AI-10855,OFF-PA-10002947,6.68,1,0.0,3.2064,New York City,New York,10035,Arianne Irving,Consumer,South,Xerox 1923,Office Supplies
6306,CA-2013-163328,TP-21565,OFF-SU-10002301,17.584,7,0.2,-4.1762,Eugene,Oregon,97405,Tracy Poddar,Corporate,West,Serrated Blade or Curved Handle Hand Letter Openers,Office Supplies
6307,CA-2013-163328,TP-21565,FUR-CH-10003298,104.784,1,0.2,-14.4078,Eugene,Oregon,97405,Tracy Poddar,Corporate,West,Office Star - Contemporary Task Swivel chair with Loop Arms/Charcoal,Furniture
6308,CA-2013-163328,TP-21565,OFF-PA-10004353,47.952,3,0.2,16.7832,Eugene,Oregon,97405,Tracy Poddar,Corporate,West,Southworth 25% Cotton Premium Laser Paper and Envelopes,Office Supplies
6309,CA-2013-163328,TP-21565,FUR-CH-10000229,650.352,3,0.2,-97.5528,Eugene,Oregon,97405,Tracy Poddar,Corporate,West,Global Enterprise Series Seating High-Back Swivel/Tilt Chairs,Furniture
6310,CA-2013-163328,TP-21565,OFF-LA-10003930,629.184,8,0.2,228.0792,Eugene,Oregon,97405,Tracy Poddar,Corporate,West,Dot Matrix Printer Tape Reel Labels/White/5000/Box,Office Supplies
6311,CA-2013-163328,TP-21565,OFF-PA-10000176,15.176,1,0.2,5.3116,Eugene,Oregon,97405,Tracy Poddar,Corporate,West,Xerox 1887,Office Supplies
6312,CA-2011-112837,LW-17125,FUR-FU-10004006,127.95,3,0.0,21.7515,Oxnard,California,93030,Liz Willingham,Consumer,West,Deflect-o DuraMat Lighweight/Studded/Beveled Mat for Low Pile Carpeting,Furniture
6313,CA-2014-120019,NG-18355,OFF-ST-10001932,579.51,3,0.0,81.1314,Fairfield,Connecticut,6824,Nat Gilpin,Corporate,Central,Fellowes Staxonsteel Drawer Files,Office Supplies
6314,CA-2014-120019,NG-18355,TEC-PH-10000923,14.99,1,0.0,7.3451,Fairfield,Connecticut,6824,Nat Gilpin,Corporate,Central,Belkin SportFit Armband For iPhone 5s/5c/Fuchsia,Technology
6315,CA-2011-100762,NG-18355,OFF-AR-10000380,151.92,4,0.0,45.576,Jackson,Michigan,49201,Nat Gilpin,Corporate,Central,Hunt PowerHouse Electric Pencil Sharpener/Blue,Office Supplies
6316,CA-2011-100762,NG-18355,OFF-LA-10003930,196.62,2,0.0,96.3438,Jackson,Michigan,49201,Nat Gilpin,Corporate,Central,Dot Matrix Printer Tape Reel Labels/White/5000/Box,Office Supplies
6317,CA-2011-100762,NG-18355,OFF-PA-10001815,144.12,3,0.0,69.1776,Jackson,Michigan,49201,Nat Gilpin,Corporate,Central,Xerox 1885,Office Supplies
6318,CA-2011-100762,NG-18355,OFF-PA-10004082,15.96,2,0.0,7.98,Jackson,Michigan,49201,Nat Gilpin,Corporate,Central,Adams Telephone Message Book w/Frequently-Called Numbers Space/400 Messages per Book,Office Supplies
6319,CA-2014-161459,EB-13750,TEC-PH-10004071,39.96,5,0.2,3.4965,Laguna Niguel,California,92677,Edward Becker,Corporate,East,PayAnywhere Card Reader,Technology
6320,CA-2014-161459,EB-13750,OFF-PA-10002377,34.08,6,0.0,15.336,Laguna Niguel,California,92677,Edward Becker,Corporate,East,Adams Telephone Message Book W/Dividers/Space For Phone Numbers/5 1/4X8 1/2/200/Messages,Office Supplies
6321,CA-2014-160017,SP-20860,OFF-PA-10001800,10.368,2,0.2,3.6288,Jacksonville,Florida,32216,Sung Pak,Corporate,East,Xerox 220,Office Supplies
6322,CA-2011-123316,SP-20545,OFF-BI-10002764,7.752,3,0.2,2.8101,Mount Vernon,New York,10550,Sibella Parks,Corporate,Central,Recycled Pressboard Report Cover with Reinforced Top Hinge,Office Supplies
6323,CA-2011-141299,RB-19795,OFF-EN-10004459,15.28,2,0.0,7.4872,Midland,Michigan,48640,Ross Baird,Home Office,West,Security-Tint Envelopes,Office Supplies
6324,CA-2011-104402,DB-13660,TEC-MA-10000423,65.97,3,0.0,31.0059,Newark,Delaware,19711,Duane Benoit,Consumer,West,Texas Instruments TI-34 Scientific Calculator,Technology
6325,CA-2012-110289,NB-18655,OFF-PA-10002986,33.4,5,0.0,16.032,San Francisco,California,94109,Nona Balk,Corporate,Central,Xerox 1898,Office Supplies
6326,CA-2012-110289,NB-18655,OFF-EN-10001434,210.84,4,0.0,103.3116,San Francisco,California,94109,Nona Balk,Corporate,Central,Strathmore #10 Envelopes/Ultimate White,Office Supplies
6327,CA-2011-167927,XP-21865,OFF-ST-10000760,13.98,1,0.0,4.0542,Westland,Michigan,48185,Xylona Preis,Consumer,West,Eldon Fold 'N Roll Cart System,Office Supplies
6328,CA-2011-167927,XP-21865,FUR-FU-10002918,272.94,3,0.0,30.0234,Westland,Michigan,48185,Xylona Preis,Consumer,West,Eldon ClusterMat Chair Mat with Cordless Antistatic Protection,Furniture
6329,CA-2011-167927,XP-21865,OFF-BI-10000605,19.05,5,0.0,8.9535,Westland,Michigan,48185,Xylona Preis,Consumer,West,Acco Pressboard Covers with Storage Hooks/9 1/2 x 11/Executive Red,Office Supplies
6330,CA-2011-167927,XP-21865,OFF-AP-10002311,247.716,4,0.1,93.5816,Westland,Michigan,48185,Xylona Preis,Consumer,West,Holmes Replacement Filter for HEPA Air Cleaner/Very Large Room/HEPA Filter,Office Supplies
6331,CA-2011-167927,XP-21865,OFF-ST-10003123,66.58,2,0.0,15.9792,Westland,Michigan,48185,Xylona Preis,Consumer,West,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,Office Supplies
6332,CA-2011-167927,XP-21865,OFF-AR-10004456,43.92,3,0.0,12.7368,Westland,Michigan,48185,Xylona Preis,Consumer,West,Panasonic KP-4ABK Battery-Operated Pencil Sharpener,Office Supplies
6333,CA-2011-167927,XP-21865,FUR-FU-10002268,14.73,3,0.0,4.8609,Westland,Michigan,48185,Xylona Preis,Consumer,West,Ultra Door Push Plate,Furniture
6334,CA-2011-167927,XP-21865,OFF-BI-10004364,29.7,5,0.0,13.365,Westland,Michigan,48185,Xylona Preis,Consumer,West,Storex Dura Pro Binders,Office Supplies
6335,CA-2011-133305,MH-17455,OFF-PA-10001970,49.12,4,0.0,23.0864,New York City,New York,10011,Mark Hamilton,Consumer,East,Xerox 1881,Office Supplies
6336,CA-2011-133305,MH-17455,OFF-BI-10002954,18.28,5,0.2,6.398,New York City,New York,10011,Mark Hamilton,Consumer,East,Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders,Office Supplies
6337,CA-2013-165995,BG-11740,FUR-FU-10000672,47.04,4,0.0,15.9936,Los Angeles,California,90008,Bruce Geld,Consumer,South,Executive Impressions 10 Spectator Wall Clock,Furniture
6338,CA-2013-165995,BG-11740,TEC-PH-10004908,339.96,5,0.2,42.495,Los Angeles,California,90008,Bruce Geld,Consumer,South,Panasonic KX TS3282W Corded phone,Technology
6339,CA-2014-143112,TS-21370,TEC-PH-10003095,87.8,4,0.0,43.9,New York City,New York,10035,Todd Sumrall,Corporate,East,Samsung HM1900 Bluetooth Headset,Technology
